env,actors,group_env_actors,run,run_disp,step,value
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2488000,-307.3803405761719
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2528000,-220.0654754638672
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2568000,-263.45404052734375
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2608000,-281.0711669921875
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2648000,-233.11585998535156
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2688000,-303.072509765625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2728000,-249.87545776367188
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2768000,-277.01971435546875
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2808000,-238.10629272460938
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2848000,-165.8565673828125
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2888000,-270.3670654296875
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2928000,-205.01454162597656
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,2968000,-151.8525390625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3008000,-169.19229125976562
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3048000,-221.5271453857422
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3088000,-221.6734619140625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3128000,-131.75511169433594
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3168000,-291.89593505859375
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3208000,-171.55050659179688
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3248000,-235.37257385253906
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3288000,-131.1911163330078
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3328000,-215.3708953857422
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3368000,-168.80104064941406
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3408000,-152.3380889892578
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3448000,-171.0878143310547
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3488000,-222.90924072265625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3528000,-207.95681762695312
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3568000,-163.86526489257812
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3608000,-237.1029815673828
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3648000,-141.4593048095703
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3688000,-240.4122772216797
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3728000,-227.0660400390625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3768000,-131.52716064453125
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3808000,-128.73455810546875
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3848000,-191.9996795654297
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3888000,-176.3776397705078
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3928000,-105.72386932373047
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,3968000,-174.88841247558594
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4008000,-146.43649291992188
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4048000,-171.62783813476562
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4088000,-131.38381958007812
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4128000,-87.34876251220703
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4168000,-129.36692810058594
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4208000,-65.0361328125
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4248000,-149.4239501953125
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4288000,-115.98243713378906
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4328000,-53.92957305908203
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4368000,-107.71869659423828
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4408000,-82.41703796386719
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4448000,-72.47509765625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4488000,-221.8700714111328
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4528000,-114.8580322265625
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4568000,-85.14259338378906
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4608000,-125.54692077636719
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4648000,-88.18621826171875
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4688000,-56.447113037109375
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4728000,-47.905235290527344
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4768000,-61.587703704833984
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4808000,-100.02565002441406
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4848000,-68.80976104736328
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4888000,-77.31332397460938
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4928000,-36.12895965576172
TCEnv,1actor,TCEnv/1actor,run1,run1-r_mappo-Discrete#ef2f,4968000,-83.59595489501953
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,8000,-838.6895141601562
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,48000,-900.7373046875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,88000,-802.8402099609375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,128000,-704.7765502929688
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,168000,-672.8333740234375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,208000,-630.9837646484375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,248000,-633.3634643554688
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,288000,-616.09228515625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,328000,-626.0992431640625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,368000,-533.1156005859375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,408000,-497.5977478027344
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,448000,-370.07440185546875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,488000,-494.4981689453125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,528000,-473.6730651855469
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,568000,-322.0013427734375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,608000,-334.7320251464844
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,648000,-419.21173095703125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,688000,-292.9580383300781
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,728000,-313.51849365234375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,768000,-358.5710144042969
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,808000,-374.4112854003906
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,848000,-372.49749755859375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,888000,-303.565673828125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,928000,-342.34478759765625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,968000,-287.4564208984375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1008000,-382.2737121582031
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1048000,-280.05255126953125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1088000,-347.0935974121094
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1128000,-416.0691223144531
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1168000,-460.6456298828125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1208000,-355.3046875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1248000,-326.1628112792969
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1288000,-502.7431640625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1328000,-455.07318115234375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1368000,-440.67364501953125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1408000,-330.21929931640625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1448000,-291.4661560058594
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1488000,-334.92034912109375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1528000,-296.2684326171875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1568000,-284.2845153808594
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1608000,-288.6231994628906
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1648000,-398.4596252441406
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1688000,-270.6293029785156
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1728000,-272.55242919921875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1768000,-298.85186767578125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1808000,-308.8952941894531
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1848000,-305.6297302246094
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1888000,-355.83404541015625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1928000,-298.3171081542969
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,1968000,-304.1640930175781
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2008000,-245.130126953125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2048000,-274.83306884765625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2088000,-283.2561950683594
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2128000,-249.04067993164062
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2168000,-276.79486083984375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2208000,-346.0753479003906
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2248000,-381.65966796875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2288000,-387.81536865234375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2328000,-289.647705078125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2368000,-347.306884765625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2408000,-447.4862976074219
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2448000,-331.9881591796875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2488000,-359.23419189453125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2528000,-260.2322692871094
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2568000,-279.82232666015625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2608000,-319.5202941894531
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2648000,-334.2431640625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2688000,-234.8715057373047
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2728000,-304.339599609375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2768000,-297.4403076171875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2808000,-251.15928649902344
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2848000,-285.7001647949219
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2888000,-284.4173583984375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2928000,-231.49130249023438
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,2968000,-501.8954162597656
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3008000,-281.4571838378906
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3048000,-262.94049072265625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3088000,-301.9197082519531
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3128000,-318.990478515625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3168000,-261.97821044921875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3208000,-267.6749267578125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3248000,-235.00311279296875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3288000,-229.4147491455078
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3328000,-313.1483154296875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3368000,-269.6875305175781
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3408000,-263.7682189941406
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3448000,-325.7398376464844
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3488000,-212.58358764648438
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3528000,-327.77294921875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3568000,-230.2592315673828
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3608000,-271.7746887207031
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3648000,-246.63970947265625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3688000,-305.4557800292969
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3728000,-256.3989562988281
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3768000,-264.63330078125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3808000,-209.02183532714844
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3848000,-220.0611114501953
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3888000,-242.97459411621094
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3928000,-209.437255859375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,3968000,-266.76690673828125
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4008000,-270.25390625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4048000,-228.44081115722656
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4088000,-235.51490783691406
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4128000,-280.6474609375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4168000,-325.0374755859375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4208000,-257.0216979980469
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4248000,-294.17010498046875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4288000,-188.7707061767578
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4328000,-267.482421875
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4368000,-258.0370788574219
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4408000,-285.90093994140625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4448000,-397.09869384765625
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4488000,-379.7137756347656
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4528000,-231.19651794433594
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4568000,-201.17518615722656
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4608000,-178.5927734375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4648000,-229.4446258544922
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4688000,-164.12283325195312
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4728000,-172.6708984375
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4768000,-232.8329620361328
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4808000,-219.2707977294922
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4848000,-166.49864196777344
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4888000,-252.33335876464844
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4928000,-192.6095733642578
TCEnv,1actor,TCEnv/1actor,run2,run2-r_mappo-Discrete#b955,4968000,-246.44512939453125
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,8000,-887.1151123046875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,48000,-803.2935791015625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,88000,-812.0000610351562
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,128000,-684.4143676757812
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,168000,-701.7464599609375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,208000,-560.94287109375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,248000,-479.6861267089844
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,288000,-391.85137939453125
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,328000,-317.5980224609375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,368000,-377.826416015625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,408000,-333.54754638671875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,448000,-260.1937255859375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,488000,-284.772216796875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,528000,-274.2228088378906
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,568000,-246.3135223388672
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,608000,-266.92828369140625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,648000,-236.2393341064453
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,688000,-274.5741271972656
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,728000,-251.0786590576172
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,768000,-331.74188232421875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,808000,-205.6378631591797
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,848000,-293.9118347167969
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,888000,-270.6780700683594
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,928000,-227.56402587890625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,968000,-231.28201293945312
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1008000,-237.13348388671875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1048000,-204.5773468017578
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1088000,-279.7941589355469
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1128000,-223.9310302734375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1168000,-337.1969299316406
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1208000,-295.85137939453125
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1248000,-285.05242919921875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1288000,-258.4671630859375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1328000,-196.3799285888672
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1368000,-249.078369140625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1408000,-260.67803955078125
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1448000,-185.6473388671875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1488000,-257.082763671875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1528000,-243.17837524414062
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1568000,-255.8955841064453
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1608000,-237.60678100585938
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1648000,-240.15200805664062
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1688000,-200.39332580566406
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1728000,-153.47250366210938
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1768000,-137.31988525390625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1808000,-231.14810180664062
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1848000,-168.4326934814453
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1888000,-203.02386474609375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1928000,-204.62698364257812
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,1968000,-216.40476989746094
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2008000,-196.1543426513672
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2048000,-121.93683624267578
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2088000,-137.97129821777344
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2128000,-133.68093872070312
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2168000,-158.77685546875
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2208000,-141.33743286132812
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2248000,-190.4405975341797
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2288000,-159.3218536376953
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2328000,-209.49960327148438
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2368000,-130.8353729248047
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2408000,-134.55543518066406
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2448000,-198.02532958984375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2488000,-169.9491729736328
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2528000,-221.84173583984375
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2568000,-144.38833618164062
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2608000,-238.45982360839844
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2648000,-188.084228515625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2688000,-219.298095703125
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2728000,-161.27615356445312
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2768000,-177.02749633789062
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2808000,-174.9810791015625
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2848000,-149.1661376953125
TCEnv,1actor,TCEnv/1actor,run3,run3-r_mappo-Discrete#f2de,2888000,-226.80850219726562
