timestamp,system,codec,channel_mode,snr_db,step,jpeg_q,avg_psnr,avg_ms_ssim,avg_lpips,pilot_symbols,data_symbols_avg,total_symbols_avg,bits_per_data_symbol,throughput_kbps_payload,throughput_kbps_effective,avg_encode_ms_per_image,batch_size,max_images,seed,run_name,run_dir,n_fft,n_data,n_cp,n_pilot,taps,decay,eq,snr_mode,ofdm_tx_pwr,ofdm_symbols,ofdm_fix_channel,ofdm_clip,ofdm_cr,ofdm_pilot_seed,bw_hz,ofdm_symbol_duration_ms
2026-02-03 23:17:07,semantic,,ofdm,6,100,,16.415257453918457,0.5680730640888214,0.3991011455655098,1,299.0,300.0,,,,4620.565805563274,8,32,42,semantic_ofdm_snr6dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr6dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:17:07,digital,jpeg,ofdm,6,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,2819.90625,2820.90625,24.0,600.0,599.7164031948953,,8,32,42,digital_ofdm_snr6dB_jpegq10_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:17:07,digital,jpeg,ofdm,6,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,3445.78125,3446.78125,24.0,600.0,599.7787791145724,,8,32,42,digital_ofdm_snr6dB_jpegq15_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:17:07,digital,jpeg,ofdm,6,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,4002.3125,4003.3125,24.0,600.0,599.7970430737045,,8,32,42,digital_ofdm_snr6dB_jpegq20_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:19:35,semantic,,ofdm,7,100,,16.51435422897339,0.574437752366066,0.3969578891992569,1,299.0,300.0,,,,4601.040963249034,8,32,42,semantic_ofdm_snr7dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr7dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:19:35,digital,jpeg,ofdm,7,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,2819.90625,2820.90625,24.0,600.0,599.7164031948953,,8,32,42,digital_ofdm_snr7dB_jpegq10_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:19:35,digital,jpeg,ofdm,7,100,15,32.360405921936035,0.949729785323143,0.2033092938363552,1,3445.78125,3446.78125,24.0,600.0,599.7787791145724,,8,32,42,digital_ofdm_snr7dB_jpegq15_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:19:35,digital,jpeg,ofdm,7,100,20,33.81937122344971,0.9637389183044434,0.1453470140695572,1,4002.3125,4003.3125,24.0,600.0,599.7970430737045,,8,32,42,digital_ofdm_snr7dB_jpegq20_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:22:04,semantic,,ofdm,8,100,,16.779634952545166,0.5872477740049362,0.38179196417331696,1,299.0,300.0,,,,4597.31158546856,8,32,42,semantic_ofdm_snr8dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,results/ESemCom-OFDM/ofdm_nfft32_ndata24_cp8_bw1mhz/semantic_ofdm_snr8dB_step100_nfft32_ndata24_cp8_taps8_eqmmse_snrmodeavg_fixch1_pil1_S0,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
2026-02-03 23:22:04,digital,jpeg,ofdm,8,100,10,30.228190898895264,0.9215699434280396,0.31360189616680145,1,2819.90625,2820.90625,24.0,600.0,599.7164031948953,,8,32,42,digital_ofdm_snr8dB_jpegq10_mcs1,,32,24,8,1,8,2.0,mmse,avg,1.0,0,1,0,1.5,0,1000000.0,0.04
